Mass,RT,SXT-col-12h+13c6-phe-1,SXT-col-12h+13c6-phe-2,SXT-col-12h+13c6-phe-3,SXT-col-ck-1,SXT-col-ck-2,SXT-col-ck-3
273.0966,1.24,58566.49486,55810.59089,42017.20511,34638.82413,38002.0783,39005.00446
840.1895,6.33,29419.34616,48060.52456,27885.46395,42550.83616,69826.97842,56205.14295
260.0199,6.36,46938.05958,51766.37601,59116.38926,41467.70325,39882.16417,43411.70715
182.0211,4.08,42579.72077,30874.77197,49057.34867,26624.41689,40699.84463,34657.24314
272.0873,2.17,61177.43774,85032.65502,54375.16826,59114.04604,44993.25815,53982.41351
553.2934,11.84,32841.66998,37945.06469,38585.49418,46446.22795,38994.53841,44139.89991
375.0896,5.98,66025.81226,86471.36484,95557.32845,91891.31643,74843.29558,82375.9568
612.2218,12.63,741.8144395,2016.173907,1,1,1145.760377,1
915.5329,13.31,101922.8665,19048.03461,94525.68436,1,1,1
156.0057,1.24,4440.206325,8756.698111,19097.0695,9716.736607,21769.39416,9948.050368
1004.3107,3.81,19183.32179,11646.18347,18408.81174,1,1,1296.713436
529.293,11.87,1,3000.828035,10202.37772,18452.15911,33299.67463,24773.99292
312.2299,12.58,11732.80153,5707.031124,7280.275029,6637.236544,3236.830116,7789.455825
286.1336,5.67,1,1,1,1,1,1
365.9064,1.02,1,2935.694809,13892.66732,4534.101252,1,2335.46233
501.1796,10.67,1,16950.34102,32840.0642,74255.60971,37788.19419,73909.73734
526.0878,4.22,68202.83598,51555.8787,69372.32399,50287.92657,47025.28107,52350.66045
658.2568,3.8,26394.41543,29740.19654,27794.54909,1,1,1
416.1673,3.88,40132.34843,41453.56966,39369.10028,32859.85039,32363.05911,29528.52575
334.0894,3.44,74923.20525,84282.07261,73534.55229,92832.34384,78026.13058,89922.40048
303.0955,2.31,37203.3502,73580.59161,42511.68136,35236.07614,20409.02036,38033.11575
819.2053,3.9,52111.67313,64624.18962,78445.64102,80282.41544,75065.31259,82336.04716
353.0396,3.01,1,1,1,161821.1585,1,1
914.5302,13.37,101077.8138,139531.4449,194790.4273,1,1,1
814.1141,4,39677.8753,116538.6051,98807.48177,81890.73309,63367.79842,86042.54185
194.0576,3.86,39437.1804,1,1,39528.88968,66978.30382,51891.58668
351.1793,13.65,53104.71891,15034.47608,22304.44103,98952.00398,88872.56835,91460.54337
323.1392,2.58,39187.60151,46878.1983,15222.67247,53096.21069,61760.76336,62656.43099
356.1656,17.88,55539.01324,58328.33244,57688.98563,51242.33432,58591.62733,55440.05188
396.1991,5.33,65422.20973,62239.61738,61422.21609,10842.71758,13762.63183,18439.52331
621.363,13.54,32934.06671,39285.17359,41026.09586,87044.25996,60471.23235,65560.70606
180.0785,3.9,14058.80947,14183.7055,15190.19044,14695.9253,19171.59507,15359.85306
601.979,6.37,57117.05789,74710.82535,77826.25824,42709.08873,38632.0816,38696.03359
1058.5272,14.43,1,1,1,112049.425,14970.34069,40819.17072
334.0669,0.85,31103.69587,41700.56968,47270.53318,65310.98528,61345.5199,58307.95409
654.4325,15.5,25925.40239,13300.80611,25676.65136,23904.88077,38853.77997,35679.84177
231.9764,1.56,28771.34346,30943.16507,31340.9751,28318.56821,17931.92496,23513.21302
792.1867,3.9,52008.79572,78810.58249,71627.20015,79288.35757,90995.85848,90432.81653
516.145,3.87,89497.58572,79578.62818,68523.35058,80683.30439,72665.99134,81240.91192
338.207,14.15,8485.743429,2264.66041,5988.283984,8559.077887,4851.170541,5152.146194
868.2085,5.85,1,6188.65125,1,8790.451956,1,3357.740047
530.0642,2.6,42422.91048,39116.95753,43306.18579,4917.353867,9306.442489,6373.840513
700.2154,4.09,39126.71433,47355.24407,33109.84119,41172.43229,43234.26179,40586.10355
225.0749,0.98,1453.292563,3115.00873,6273.444808,4092.378414,46868.88838,42902.97341
278.1126,7.93,27630.71916,28348.37439,31399.76647,50364.29279,33277.98258,45736.5696
478.1137,5.8,1,28552.69292,1,1,1,1
546.1991,5.66,15045.61948,20044.58873,18072.65626,1679.940867,2472.870931,5240.549498
505.1114,6.48,13632.29711,20491.33856,1,78274.2587,78477.24027,73535.48478
455.9344,0.77,86418.93004,56036.65741,77426.10595,50054.94999,41831.4346,48076.29139
970.3887,12.69,37246.66987,91206.67722,105616.5574,196255.3019,158864.9538,184545.9425
406.1464,3.85,87186.69149,73522.65719,67253.59282,80911.58432,84832.25005,43657.27782
444.0874,3.36,40580.43822,45170.20418,51376.80457,50262.99785,43892.7046,47756.86832
264.1025,6.46,7460.861951,9642.425226,10645.51214,14650.27462,14355.54959,15035.63863
251.0832,16.7,1,1,1,8859.729869,1,5324.540767
291.9918,4.42,50633.74745,34126.23232,57271.10846,23333.88487,23722.89142,36147.62612
721.5093,5.28,55298.42428,56458.09122,48518.00923,110648.6534,100108.5166,100873.6513
928.5512,13.13,70211.69992,84549.93322,84237.16448,32987.7925,18565.88877,33566.60439
874.17,3.74,33682.90525,42022.98438,29773.74691,61269.84079,49601.61954,57049.488
354.1805,10.44,10574.43891,5846.349402,20991.22914,30333.49517,81827.52406,56824.11537
352.1215,5.4,26076.2308,25368.919,17883.27564,9090.114978,15246.64141,11114.43466
385.0623,1.77,74704.09555,83087.15562,66469.7998,77078.74953,105276.4925,56012.822
594.1939,6.79,47308.33067,45472.47814,47918.47037,62613.86552,64783.37063,49641.89247
496.2132,5.12,81893.92854,102990.7479,91012.64944,76942.56791,60560.25294,64555.59005
1011.2839,4.28,71806.93323,70593.19061,66969.49924,84533.11065,71332.95525,74535.11026
915.523,12.29,1,1,1,1,1,1
946.5376,12.65,1,1,1,32295.17151,27329.98697,32337.97081
366.2374,15.43,24958.09763,14856.97103,11484.97098,6381.109554,11633.39097,10218.5667
876.5096,14.22,1,1,1,1,1,1
294.1311,3.34,1,1,1,1,25697.98952,1
976.5516,12.53,36166.72021,45914.55887,41132.72779,71614.90887,24761.07161,65053.7526
892.1844,3.9,55539.66907,61779.99508,66747.80388,69531.03828,69291.31001,64380.57507
517.2421,11.07,31023.69442,36621.74018,34993.65243,51685.38761,28581.9437,50209.51428
240.0376,4.16,1,1,223.0441685,1,1,1
958.1514,3.73,64927.29049,65294.21491,70128.1138,82676.50936,103386.8255,98128.19405
540.175,6.82,5277.837745,3494.533207,1,1,1,1
841.1015,7.43,23089.9008,40975.95927,35051.75936,52145.84549,47033.87467,56463.27152
205.0739,6.55,10722.36371,13744.20613,17829.99939,41119.35112,32197.83601,25844.41683
512.1719,6.15,1,7010.10206,5574.221872,1,530.787485,1
320.1405,3.19,46333.01957,57828.50169,55511.22805,54701.65484,52736.5976,34335.18858
351.1107,10.43,7814.198007,8131.328645,5991.620199,14310.63122,12065.86265,9305.611813
189.0641,0.96,31000.04111,41005.74714,26026.92862,64159.65046,50561.59981,31782.60308
432.1416,8.78,17975.24877,24190.05492,34439.92448,66981.28097,52651.6463,64936.26929
273.0223,2.31,76590.17186,81072.55771,76859.17016,88088.95579,86771.91198,87471.79904
523.2524,10.93,1,1,1,1,1,1
360.1146,3.27,1,1,1,1,1,1
668.1322,5.81,63993.47614,87139.31997,102517.3988,62267.29008,75345.94819,68532.14038
874.4954,13.49,1,1,1,1,1,1
1659.2467,5.55,32723.9243,55370.62436,30173.97569,50005.42784,62725.31733,87769.07188
216.8531,21.3,71095.04995,78170.03157,63926.48046,77332.31228,71651.09071,78490.4265
586.1981,6.48,1,9571.814893,11896.63516,1,1,1
276.1027,4.53,10315.38712,10173.08087,10732.97177,9209.376665,9569.904609,9452.469747
332.1471,3.6,12261.14541,18677.52538,1,29525.66061,49338.8896,39015.14277
308.1468,4.71,26451.53679,28492.76051,25492.5315,31873.15251,37973.86108,34431.39661
316.0589,4.7,66611.24593,79383.49502,70096.56361,60991.82877,61219.79537,61581.71202
396.1509,6.79,8507.559325,6586.469063,5566.221329,1,1,1
121.0197,7.67,25568.64425,40208.86606,41134.94039,38690.38593,36155.64523,38156.89718
992.4474,3.09,1739.636799,8291.315992,11079.31675,1152.551391,8644.888188,1192.788623
247.124,6.9,9095.141748,12178.96359,10890.97768,13527.27451,18877.16917,15973.56299
586.1624,4.07,13573.68883,3272.242028,1226.99489,1,1,1
230.0188,5.47,39621.13963,33948.00501,40350.42787,33626.03868,31623.07887,34674.00314
540.193,4.95,1,21904.76654,1,1,1,4650.729868
310.1258,3.62,50171.29665,49183.65265,54809.62996,66250.92114,83687.94373,76006.92003
390.0513,1.45,48339.09298,48461.41998,47015.88679,80077.62227,52764.78149,75472.39999
608.4633,16.77,1,1,1,1,1,1
425.1843,5.81,57670.95006,60922.77512,44926.51598,92967.68658,84697.15637,78386.91983
360.1601,17.8,32060.14085,9040.256019,10764.42875,106081.1628,88107.87155,89957.5795
506.1546,7.1,68394.28949,73576.67008,65956.35765,52906.88595,49213.18391,55064.34425
174.0164,2,56950.57655,71020.75329,68398.97859,1,1,1
465.2847,12.86,8576.588135,1,6448.979436,32709.46756,17014.77451,10710.18156
569.1545,14.41,1,1,1,1,53229.96823,1
331.0908,1.46,13930.90115,21480.29071,25370.27366,19311.60857,35102.33231,14587.8473
850.5684,5.52,44907.28873,73788.77394,71155.49533,33324.28953,34454.63896,36383.02725
386.0658,4.12,36591.05494,53617.40707,45718.11717,44467.44155,61246.50112,55116.67392
287.1004,3.6,55640.60935,49271.33378,52149.51443,39871.14372,43353.57822,37744.30468
909.4137,15.72,62453.74119,23903.28052,23985.14783,56195.44767,86858.96837,71896.56521
465.1267,3.28,24800.84833,31613.64077,23972.82181,36845.30135,31433.81562,33829.63759
149.0238,4.25,4674.275249,2934.613709,4021.455756,6190.487627,10795.29703,5726.809462
251.0792,4.05,41364.85596,47579.60606,34826.22731,22802.63216,12182.19438,22348.6791
303.9842,1.45,70693.17746,75007.24989,61909.42729,64802.29819,84138.4963,89014.39646
666.0923,5.11,35599.5319,38352.27954,40731.78775,46735.79145,47935.67795,40426.26413
262.0952,3.58,44315.08622,52235.3455,42929.90698,40670.35388,51089.02651,49211.93128
753.2255,7.03,45080.69819,52836.8272,46278.13732,81716.1639,63317.4476,47227.36517
206.043,1.01,1,1,1,1552.340616,1,1
626.167,1.45,1,1,574.2918181,773.5490199,2004.531504,1
188.0584,5.09,7247.936669,8412.512369,5548.47946,28161.25837,28438.29219,27776.95929
530.1387,4.62,52456.82785,108020.238,77777.54219,42793.50035,43615.18175,52551.47998
639.072,2.73,1060.266791,4625.132975,8366.306136,5796.906228,2075.150051,3365.210206
331.0394,13.76,1,1,1,78792.34335,25175.76208,53502.77223
786.2064,2.81,43410.87482,63682.50461,50216.75818,53013.34949,46573.41237,56200.13026
240.1725,10.28,5220.514181,8260.319852,7356.695753,9593.254881,7095.932935,7981.533439
402.1707,3.97,14138.36613,1,13805.09526,1,1,1
334.0896,3.03,67286.01755,67470.27865,68303.25451,11705.43856,7436.230457,8589.233046
399.1208,14.95,5850.919708,6903.052418,26961.75105,55041.84097,54705.81611,68042.46022
684.344,4.22,80104.18369,86132.04958,83266.31655,84194.58114,83383.5261,83615.11627
475.2147,2.01,71004.94525,68308.41549,83058.27658,1,1,1
378.1697,13.85,71181.89677,55411.74296,16160.18281,25492.0452,1,25498.22023
528.1926,3.74,293569.1695,171792.2525,182212.268,216803.2875,159299.9886,181124.3788
680.1483,6.69,54197.40373,39040.3418,55128.61849,54318.67688,64206.69224,72553.92787
494.9666,4.51,4401.721664,5311.349211,1,1,4959.827379,1
494.0656,4,6771.5737,1,1,1,1,1
567.1566,5.69,75692.60809,61172.0515,88158.04109,52454.66143,47959.00299,14872.02855
427.1688,2.98,12330.99931,14520.39728,6585.209848,1,1,1
564.2054,4.8,15566.32352,19454.7724,21535.00255,1,1,1
316.036,4.63,40964.17728,45972.86954,33060.51309,24963.15126,27205.57735,28757.1064
503.1043,4.13,1,1,1,1,1,1
1010.1929,7.05,67180.60473,82543.06786,54801.61992,82986.2711,92746.68194,86959.50242
964.3563,5.73,8538.499329,1773.633234,1,12697.3111,4482.506977,1
370.088,3.27,44136.77392,17782.5211,1,1,1,2521.26218
968.2469,6.46,5818.113728,14552.79076,13499.55969,72659.83866,59278.20414,65572.74494
208.0371,4.1,1,1,1,3979.151567,11447.11685,8661.690767
278.082,4.17,1,7631.092887,1,7787.986615,8853.816394,8304.090656
822.4047,10.47,54383.21346,77891.49551,59005.68841,92517.55921,62489.03544,81991.7479
1052.3327,3.55,31626.80842,49845.53594,34696.2453,50893.70895,51534.05785,52473.96397
1038.522,12.29,76822.34835,82670.37123,77897.13988,91309.92124,89015.6708,88407.08973
216.0035,2.29,65467.56822,69780.47333,66908.28667,57137.02104,77718.09914,62165.97096
566.4509,15.2,4249.123134,1861.597747,1287.022261,6728.803953,517.5142784,828.050307
393.2236,14.95,3232.580997,3740.398086,1,1,1,1
998.387,12.72,39057.83364,29573.25833,96134.06601,119724.668,117349.7572,114161.9662
328.1373,1.78,60857.26641,61786.1455,68658.32686,30390.79322,31329.32593,1067.43087
604.1781,5.17,42481.34573,52873.51116,50586.32041,81645.76219,61812.35259,54079.55325
925.2133,6.3,46282.37372,1,1,1,1,1
515.1566,10.55,67868.27271,84080.85332,64438.92887,12881.10714,9412.209841,12021.46723
566.1236,5.33,21488.53112,27683.9647,26113.39736,19999.96667,29033.39179,19145.11707
206.1667,13.66,24995.26584,19746.47028,17697.57995,73717.11838,62460.40329,65396.60702
376.1381,3.76,26920.98329,15943.70138,23031.29054,19831.94708,20680.71217,15198.29629
462.0906,3.82,61835.66566,60767.98674,52612.84767,48217.41752,58204.88294,54520.15876
420.0987,5.75,16528.88278,24588.31242,25673.65502,38149.90055,33054.63852,31293.16463
846.6569,16.4,46373.94588,52308.95119,51663.18598,55872.57059,60129.70156,59036.09537
266.9997,0.91,25798.49492,47118.63123,64291.99939,68576.75236,75012.84459,71160.57387
652.1584,5.64,67040.13294,72011.67856,57518.79663,54614.36626,55644.18116,43244.39454
460.2108,10.74,33347.36969,40575.85184,39743.99064,87262.59735,47594.48361,72319.32364
623.0678,6.06,23883.1152,34827.65017,35508.81217,27635.8715,32307.20003,38260.03931
396.102,3.01,40608.29034,37374.86826,49187.53982,63877.27436,73010.72087,63337.00697
423.0774,2.37,1,15922.98143,4074.132175,8187.198382,34004.64803,13896.37435
462.2748,15.66,35230.9086,31560.92051,35787.84092,66805.09326,54905.16637,67383.18658
526.2622,8.07,62589.48174,66509.42304,62154.35876,41735.14116,35698.25105,41133.19
473.0225,6.56,24790.30531,45298.29726,36758.76803,57883.149,56935.26982,50982.20022
546.1082,3.75,57809.97319,53199.90271,52902.29211,65438.12329,56952.87462,49987.50278
235.827,21.41,52300.96984,49295.43772,53797.32014,58338.95289,41587.11609,68132.84187
338.2122,21.29,2165.244166,1380.104681,901.9746329,836.379149,322.3088391,756.0933986
829.6223,5.55,106402.7968,106648.4443,98554.72457,126848.204,80876.52224,123719.8793
531.2195,13.59,1,1,1,1,1,69577.24145
676.1962,1.41,8576.106348,16567.96679,2229.15809,15625.2436,24206.90641,17694.60469
532.1418,3.26,19478.31379,17439.22903,16818.88916,45726.08639,42995.53879,39789.68366
392.1414,3.61,20803.67457,33734.46332,41312.29201,1,1,1
771.4471,5.54,43870.68636,51586.11932,55178.89598,105363.9959,89492.09356,98000.1677
990.5394,14.67,96834.15701,115471.5625,97197.41213,1,1,1
470.9565,6.85,34016.54606,49750.85815,46242.77906,90563.09596,71967.24825,82011.37278
506.1419,4.95,57559.99691,76949.01098,60289.3352,16547.55493,10843.45488,25252.66319
368.1676,2.36,56414.25748,61610.42185,59782.98111,82378.96403,77357.9753,82264.65446
821.1437,3.7,46049.87113,51793.92776,56406.63544,1,1,1
724.238,11.53,23438.5018,14317.32572,19042.45193,34425.21447,29544.95872,30205.6486
390.0587,2.81,1,1014.425564,1,11593.65102,1,8978.724543
386.1205,5.07,23203.24276,25721.62305,20969.43618,19349.65966,24622.36783,25493.64491
939.2791,2.17,14610.56682,22109.23341,27444.41553,25517.08246,53207.77323,46695.05514
601.2323,4.31,1,10714.34246,13892.78234,1,1,1
163.0051,2.17,1139.748454,13310.05716,21249.6537,1,8732.685321,5098.57366
454.1778,1.78,6294.444744,6489.760245,10711.98244,1,1,1
298.0069,3.25,27887.36765,25318.87444,33582.24191,24782.8176,39862.74109,32929.28917
795.5034,17.06,83595.54096,106191.8773,70658.30846,72117.4497,37831.87259,32686.49188
475.1539,8.09,22577.17504,18303.91939,12249.58313,15752.07174,28990.23607,27561.44561
764.4994,4.73,43215.04533,29635.02511,38841.23415,98696.48248,90817.80659,94300.17651
274.069,2.08,168360.9233,160750.9372,184944.948,92429.82148,52596.21248,146191.7476
550.1895,2.99,10949.62333,15633.97869,1,31683.35404,28810.30682,39121.03958
568.1953,12.36,1,1,1,3010.883566,1,1
404.2562,14.2,19176.38824,24987.02831,10349.92361,72837.9338,45879.39353,62132.11147
1039.2871,6.82,1220.213692,9608.070616,12444.35793,1,1,330.4071002
363.1583,7.52,27661.29301,63403.95726,43987.5178,47633.37981,36841.08572,41896.46093
1092.215,4.45,131187.8234,153637.6017,159540.668,120991.02,66048.63769,115399.9214
665.2,4.66,30553.49844,32057.45495,29476.25619,1,1,1
534.1583,2.1,32661.91342,48413.57972,50713.08345,43784.34968,50499.23095,77737.47972
349.065,1.31,36304.19646,39470.03232,17983.51961,29814.67413,35358.48592,26782.58894
673.2438,11.81,1,1,1,1014.424301,6739.496053,1
523.0543,5.49,59618.96063,64527.37493,67206.77243,39514.0338,39451.20968,36952.52149
271.2585,12.1,1,1,1,1,1,1
204.876,21.14,82069.75706,83794.63366,67249.44397,49329.95902,39071.06235,38894.71162
461.1623,2.5,12445.68847,20826.41822,19897.91584,1,1,1
672.2734,15.35,22428.5795,19068.58884,15498.01817,77509.8102,93771.62428,82565.91569
596.1298,7.65,19807.78328,37943.197,36477.69803,43781.63227,30875.75484,38626.05047
943.3305,4.06,32261.8151,46241.21233,53351.52188,47884.07121,50029.1072,48469.25817
980.4362,13.81,45447.73957,119222.2939,156192.9703,1,196881.4435,1
506.1001,5.4,28860.47671,27757.02855,27993.66628,29981.04565,26925.1574,29943.05642
534.2945,14.74,1,1,41582.58538,1,1,1
302.0926,8.18,9899.168893,15364.17896,13156.34831,68915.72511,60556.94258,69327.18911
318.0351,1.41,33079.14629,27039.35996,36234.95866,27744.44613,26103.18302,22877.27422
518.1992,5.33,26961.20513,24560.073,26452.7406,17219.93863,18666.6513,21669.27763
565.3512,17.76,61124.3673,94485.01357,84397.8108,92739.71297,43360.61181,61262.30405
277.0047,1.26,1,5925.909314,72090.78748,1,17639.28031,29320.65381
549.306,11.29,57228.43211,78525.21582,88002.55255,1,1,38305.10432
677.2159,11.52,43362.32383,46355.81741,46512.78336,85419.69248,72289.47277,83528.16572
260.0694,3.44,11433.87851,14432.35833,13978.09132,3735.655376,3446.99938,4238.987388
490.1265,8.01,15258.63636,17837.35965,25378.03539,12238.84298,4550.089605,13978.74422
654.1872,4.67,9294.729814,11579.29279,15176.6192,1,1,1043.149015
241.1043,3.46,26881.86068,33384.25969,29174.42622,1,1,1
581.1558,3.76,39832.96929,45275.71026,63814.31641,53916.38406,47819.24756,74781.60578
383.1357,3.98,1,1,1,1,1,1
214.0838,7.38,13027.8166,27749.12878,25941.92653,69376.42994,65977.3616,75328.85766
409.0597,2.36,58598.63788,52183.01182,48425.28832,50622.30763,36616.71883,56760.35345
118.0631,1.44,52617.03484,58497.16041,57417.16891,76305.06064,64384.72795,70151.95944
178.0405,4.75,32162.42878,37786.63109,35613.82461,18990.8685,23225.46325,14125.50951
546.1806,2.53,13643.14327,18160.93875,16653.06755,1,1,1
643.2322,2.82,58768.32981,77809.51037,54356.61497,94263.96547,73419.12315,79256.11845
734.2049,2.03,55932.60824,59589.0848,46940.96901,1,1,1
485.115,4.27,50806.93918,49684.01062,48115.92541,48080.45407,42468.22724,52188.48563
592.1989,13.66,1,1,1,76531.49185,55303.11062,52642.34665
122.0368,3.56,1,1,36315.25124,26995.84859,1,26668.01982
678.1951,3.99,31080.00916,44769.64827,14715.43527,45576.28869,51379.53298,71344.405
608.0929,3.82,90553.73511,85234.16326,79519.49449,67692.44528,98089.37893,78874.35504
650.2044,13.14,1,1,25945.72942,38459.45722,1,1
776.4603,14.05,1,1,1,10622.03685,11864.9647,2170.631009
443.0727,10.42,1,1,599.933375,19929.72854,15139.4736,15413.73648
567.1563,14.94,1,1,17756.32521,1,107132.1274,1
913.6233,5.55,70584.69809,65631.26973,59430.80985,126065.2402,106632.7209,89559.30347
970.2282,6.31,32781.08029,65677.80419,6727.185715,1,1,1
529.096,7.5,42077.62597,19273.98846,23834.13445,40753.41226,52555.7255,46079.51216
707.1598,6.02,31485.08436,27870.14173,50948.55773,40041.98014,58303.62503,13912.87384
769.2462,4.64,28055.13072,34345.25484,32106.92794,1,1,1
566.2193,2.89,2579.724922,9074.076827,11967.0114,11491.40848,8094.477694,1413.496437
250.0892,5.37,9430.118532,11241.14576,9044.669199,15014.73124,20095.29497,16917.22271
